gene_id	FPKM
ENSG00000242268.2	0.100993987538
ENSG00000270112.3	0.00467107883215
ENSG00000167578.15	5.23935703873
ENSG00000273842.1	0.0
ENSG00000078237.5	2.45107251706
ENSG00000146083.10	10.4306923408
ENSG00000225275.4	0.0
ENSG00000158486.12	0.0750929002709
ENSG00000198242.12	88.3964419446
ENSG00000259883.1	0.062002361567
ENSG00000231981.3	0.0
ENSG00000269475.2	0.0
ENSG00000201788.1	0.0
ENSG00000134108.11	25.0047669874
ENSG00000263089.1	0.0837488100354
ENSG00000172137.17	1.83860849108
ENSG00000167700.7	7.43411036082
ENSG00000234943.2	0.190200878388
ENSG00000240423.1	0.0
ENSG00000060642.9	4.84116162422
ENSG00000271616.1	0.0
ENSG00000234881.1	0.0
ENSG00000236040.1	0.0
ENSG00000231105.1	0.0964175489475
ENSG00000243044.1	0.0
ENSG00000182141.8	1.72657060482
ENSG00000269416.4	0.0217553795972
ENSG00000264981.1	0.0
ENSG00000275265.1	0.0525316711738
ENSG00000185105.4	0.00972412952974
ENSG00000233540.1	0.0
ENSG00000102174.8	0.0599045373035
ENSG00000271647.1	0.0
ENSG00000166391.13	1.43215118996
ENSG00000270469.1	0.029472145973
ENSG00000070087.12	14.8900563817
ENSG00000262950.1	0.0
ENSG00000255420.1	0.0
ENSG00000280038.1	0.0
ENSG00000266261.1	0.0837194759513
ENSG00000153561.11	6.64644539193
ENSG00000269148.1	0.531848791269
ENSG00000274458.1	0.0
ENSG00000273406.1	0.0
ENSG00000179262.8	33.876492831
ENSG00000214198.6	0.0980359157574
ENSG00000278099.1	0.0
ENSG00000166368.2	0.0
ENSG00000206072.11	0.0
ENSG00000234900.1	0.0
ENSG00000258630.1	0.0702584079485
ENSG00000127511.8	7.70405656564
ENSG00000220993.1	0.0
ENSG00000225269.2	0.2876447668
ENSG00000214062.5	0.0330136883758
ENSG00000095587.8	0.114363207579
ENSG00000274219.1	0.0
ENSG00000230100.1	0.0
ENSG00000064601.15	41.3834476408
ENSG00000227766.1	10.13363975
ENSG00000008517.15	21.5035261075
ENSG00000215246.5	0.398136359069
ENSG00000266644.1	0.170727931315
ENSG00000236893.1	0.0
ENSG00000254465.1	0.0
ENSG00000088179.7	1.61183794197
ENSG00000070081.14	9.44384541468
ENSG00000275479.1	1.66757514308
ENSG00000166634.5	0.0374051805698
ENSG00000261789.1	0.0
ENSG00000254092.1	0.0573187299379
ENSG00000197421.8	0.0261318262217
ENSG00000161558.9	2.06017546947
ENSG00000276644.3	0.572155583512
ENSG00000260900.1	0.0
ENSG00000278732.1	0.0
ENSG00000196167.8	2.86560176024
ENSG00000268465.1	0.0
ENSG00000264438.2	0.0
ENSG00000204113.6	0.0195117635788
ENSG00000207000.1	0.0
ENSG00000254131.1	0.455274483506
ENSG00000118972.1	0.0158395695057
ENSG00000264104.1	0.0
ENSG00000179833.4	5.19258907452
ENSG00000264576.1	0.0
ENSG00000064225.11	3.41347257076
ENSG00000267108.1	0.99591293267
ENSG00000221372.1	0.0
ENSGR0000264510.4	0.0
ENSG00000057294.12	6.26139779336
ENSG00000227535.2	0.0
ENSG00000252628.2	0.0
ENSG00000166007.11	0.0
ENSG00000273055.1	4.16849317099
ENSG00000242041.1	0.0
ENSG00000278923.1	0.0
ENSG00000167768.4	0.220958174773
ENSG00000280159.1	0.0884891787153
ENSG00000235240.1	0.0
ENSG00000264172.1	0.0
ENSG00000199903.1	0.0
ENSG00000200058.1	0.0
ENSG00000275358.1	0.303516322338
ENSG00000218358.2	0.0252129856372
ENSG00000266460.1	0.0
ENSG00000260371.1	0.0
ENSG00000264091.1	0.367721698217
ENSG00000238921.2	0.0
ENSG00000274815.1	0.0
ENSG00000269349.1	0.0814837854003
ENSG00000200291.1	0.0
ENSG00000233614.6	0.0832335823009
ENSG00000022567.8	6.70852875092
ENSG00000241670.3	0.0
ENSG00000278933.1	0.0
ENSG00000202175.1	0.0
ENSG00000120662.14	2.85628140232
ENSG00000235523.1	0.264841112289
ENSG00000249848.1	0.0831370795968
ENSG00000277826.1	0.0
ENSG00000230225.1	0.0377299295724
ENSG00000239877.2	0.0
ENSG00000201398.1	0.0
ENSG00000281474.1	0.0
ENSG00000272905.1	0.393594332672
ENSG00000259952.1	0.0
ENSG00000260812.1	0.0
ENSG00000225630.1	114.793274584
ENSG00000230231.1	0.0
ENSG00000164283.11	2.29706671224
ENSG00000231880.2	0.0
ENSG00000227489.1	0.0
ENSG00000254555.1	0.0
ENSG00000013392.7	2.10035483877
ENSG00000258279.2	0.0457891003527
ENSG00000226688.5	0.106841234156
ENSG00000250929.2	0.0
ENSG00000204581.2	0.0487509827181
ENSG00000225620.1	0.0654846859838
ENSG00000258477.1	0.0478996200082
ENSG00000225488.1	0.0
ENSG00000184178.14	5.13309472613
ENSG00000237786.1	0.0719937059762
ENSG00000166913.11	73.3420332074
ENSG00000275856.1	0.0
ENSG00000164112.11	0.0790407089421
ENSG00000259345.4	0.0663532367233
ENSG00000130204.11	11.9708182755
ENSG00000280387.1	0.172369546039
ENSG00000189099.10	0.0
ENSG00000232879.2	0.1381613317
ENSG00000111863.11	3.2080395383
ENSG00000164182.9	8.34334138284
ENSG00000109618.10	2.95705598622
ENSG00000271623.1	0.0
ENSG00000279345.1	0.149642011511
ENSG00000214866.6	0.0402841186249
ENSG00000153015.14	4.81872738759
ENSG00000202290.1	1.83860849108
ENSG00000254578.1	0.0
ENSG00000240710.1	0.314959287638
ENSG00000248778.1	0.0
ENSG00000250210.4	0.0
ENSG00000225215.1	0.0
ENSG00000257246.1	0.126800585592
ENSG00000245017.2	0.149542713561
ENSG00000281091.1	0.155207210286
ENSG00000250885.1	0.0
ENSG00000273797.1	0.453546686605
ENSG00000089116.3	0.0535402792604
ENSG00000036448.8	0.351996414606
ENSG00000234055.1	0.0991780513863
ENSG00000267552.5	0.0
ENSG00000224695.1	0.0
ENSG00000106038.11	0.0784136636519
ENSG00000255189.1	0.0594944875771
ENSG00000164114.17	1.49505005677
ENSG00000238698.1	0.0
ENSG00000199836.1	0.439912461057
ENSG00000149089.11	3.41263925664
ENSG00000251710.1	0.0
ENSG00000224570.1	0.0
ENSG00000179632.8	37.476827935
ENSG00000271677.1	0.0
ENSG00000114861.17	4.63375750182
ENSG00000205030.1	0.0
ENSG00000138193.13	1.8308838249
ENSG00000243073.3	0.0
ENSG00000152942.17	6.06311984978
ENSG00000240809.1	0.559009952286
ENSG00000280004.1	0.0
ENSG00000224560.3	0.0
ENSG00000227233.1	0.0100554944822
ENSG00000118363.10	12.1834016713
ENSG00000258116.1	0.351498682119
ENSG00000273311.1	0.604565032299
ENSG00000136169.15	3.08885125209
ENSG00000279700.1	0.899629099327
ENSG00000121644.17	8.16242746855
ENSG00000135903.17	0.149612648638
ENSG00000138495.5	7.84625327065
ENSG00000204528.3	2.01533814368
ENSG00000169992.8	8.10080962747
ENSG00000239344.1	0.0638235257252
ENSG00000253309.5	0.119142958203
ENSG00000101323.4	0.0269014185527
ENSG00000272456.1	0.0714912573801
ENSG00000251538.4	0.0100554944822
ENSG00000263711.4	0.0
ENSG00000262662.1	0.0435371773845
ENSG00000127564.15	1.18702375765
ENSG00000219395.2	0.0
ENSG00000255349.1	0.0
ENSG00000254843.1	0.0129059991275
ENSG00000277998.1	0.608965869658
ENSG00000275248.1	0.0
ENSG00000226086.5	0.029077749859
ENSG00000235023.1	0.117248334049
ENSG00000176973.7	12.6230939614
ENSG00000255521.1	0.177197029207
ENSG00000211682.2	0.0
ENSG00000231630.1	0.0
ENSG00000249514.1	0.0
ENSG00000272374.1	0.347786539266
ENSG00000159479.15	11.2703164718
ENSG00000112511.16	21.6353499166
ENSG00000196381.9	0.455966772602
ENSG00000211950.2	7.26943746475
ENSG00000202534.1	0.223382340038
ENSG00000231062.1	0.0
ENSG00000154511.10	3.77357886362
ENSG00000253946.1	0.0
ENSG00000144504.14	1.29953751674
ENSG00000142507.8	38.4939606462
ENSG00000259677.1	0.0640801886973
ENSG00000164116.15	6.57033089816
ENSG00000273305.1	1.33583531089
ENSG00000138669.8	0.574654999461
ENSG00000250927.1	0.172844393273
ENSG00000174013.7	2.44778600319
ENSG00000235110.5	0.0
ENSG00000277670.1	0.0
ENSG00000227863.2	0.0
ENSG00000196704.10	8.96747041226
ENSG00000251332.1	0.0336646625128
ENSG00000259235.1	0.0287628283804
ENSG00000258507.1	0.0
ENSG00000178821.11	4.79837598677
ENSG00000244019.1	0.0274734602116
ENSG00000222054.1	0.0
ENSG00000106069.19	1.93053891564
ENSG00000243911.3	0.0
ENSG00000232301.1	0.0
ENSG00000267871.4	0.939234960892
ENSG00000227851.1	0.0
ENSG00000225715.1	0.030722249851
ENSG00000271934.1	0.0
ENSG00000271919.1	0.0
ENSG00000176928.5	2.80161030969
ENSG00000233714.1	0.0
ENSG00000129455.14	2.84516037816
ENSG00000253049.1	0.0
ENSG00000240250.3	0.591213331055
ENSG00000277889.1	0.0
ENSG00000216902.3	0.0
ENSG00000265875.1	0.0
ENSG00000237666.2	0.0
ENSG00000161896.9	0.0338793910476
ENSG00000254672.1	0.0
ENSG00000143033.16	4.03691090935
ENSG00000256150.1	0.1086450472
ENSG00000106410.13	0.0
ENSG00000259956.1	8.55516352703
ENSG00000150773.9	0.705270597429
ENSG00000227958.1	0.0
ENSG00000267083.1	0.0
ENSG00000274335.1	0.0
ENSG00000259847.1	0.349129028082
ENSG00000226668.4	0.0
ENSG00000268140.1	0.0227420650657
ENSG00000278987.1	0.120495423568
ENSG00000250006.2	0.0
ENSG00000236313.1	0.0
ENSG00000273085.1	0.0
ENSG00000260729.1	0.136613571011
ENSG00000205362.9	5.71816037897
ENSG00000245667.2	0.469501811116
ENSG00000203818.6	0.0
ENSG00000258517.1	0.0663021092485
ENSG00000254768.4	0.0752223772906
ENSG00000202050.1	0.0
ENSG00000259799.1	1.5668347424
ENSG00000230533.1	0.0914030989831
ENSG00000196296.12	0.354333966889
ENSG00000270457.1	0.212147133587
ENSG00000230481.2	0.135039041718
ENSG00000252861.1	0.0
ENSG00000231952.3	0.339589983599
ENSG00000280956.1	0.0
ENSG00000205331.5	0.0
ENSG00000279123.1	0.0335230159665
ENSG00000206791.1	0.0
ENSG00000109805.8	1.08799592076
ENSG00000211978.2	0.97228110037
ENSG00000212039.1	0.0
ENSG00000203780.9	1.75167664753
ENSG00000111641.9	7.60353069825
ENSG00000221923.7	3.36773354161
ENSG00000163975.10	5.22578405276
ENSG00000239893.1	0.0
ENSG00000127329.13	2.25179598585
ENSG00000257815.4	1.60415505933
ENSG00000262358.1	0.240220204865
ENSG00000250594.2	0.0
ENSG00000077044.8	2.74220054657
ENSG00000263570.1	0.0
ENSG00000143183.15	14.5620163192
ENSG00000229941.4	0.0645125786345
ENSG00000279455.1	0.0
ENSG00000108774.13	39.0343042093
ENSG00000125522.3	0.0
ENSG00000183696.12	13.0450015599
ENSG00000273826.1	0.0
ENSG00000228318.3	0.192757341807
ENSG00000275261.1	0.0
ENSG00000212025.3	0.0
ENSG00000279874.1	0.0
ENSG00000269680.1	2.99644940675
ENSG00000279859.1	0.0
ENSG00000222129.1	0.0
ENSG00000225758.1	0.0
ENSG00000269113.3	5.57620627528
ENSG00000231302.1	0.0
ENSG00000268442.1	0.271612618001
ENSG00000244031.3	0.0
ENSG00000281158.1	0.0
ENSG00000268957.1	0.0
ENSG00000231392.1	0.0
ENSG00000166126.9	4.3523495878
ENSG00000276289.3	0.0131005263821
ENSG00000129451.10	41.5879593083
ENSG00000260000.2	0.504193231569
ENSG00000254312.1	0.0
ENSG00000259981.1	0.0
ENSG00000117139.15	6.45383207113
ENSG00000244025.3	0.0
ENSG00000001460.16	1.28341828757
ENSG00000241057.1	0.674156446731
ENSG00000135723.12	7.24085985003
ENSG00000080031.8	13.5191053899
ENSG00000168300.12	11.4140353152
ENSG00000234206.4	0.0395726993114
ENSG00000196772.3	0.0
ENSG00000255531.1	0.0
ENSG00000200693.2	1.2888285011
ENSG00000268947.1	0.941020093862
ENSG00000231982.1	0.362150157335
ENSG00000145451.11	0.0547809176425
ENSG00000250420.7	0.0495009978369
ENSG00000227097.5	235.718363835
ENSG00000236764.4	0.0956076415364
ENSG00000106125.14	0.420303495031
ENSG00000076984.16	7.41447015996
ENSG00000234595.1	0.112922411263
ENSG00000232360.1	0.124489116584
ENSG00000271824.1	0.917649828783
ENSG00000218018.2	0.139686489258
ENSG00000133624.12	3.62222370726
ENSG00000253801.2	0.0
ENSG00000209082.1	3.505613523
ENSG00000125843.9	1.86774490979
ENSG00000155974.10	0.592113803808
ENSG00000243664.1	0.157249410422
ENSG00000105053.9	3.5525910085
ENSG00000235976.2	0.0
ENSG00000267717.1	0.0
ENSG00000232002.1	0.0
ENSG00000221539.1	5.49097941256
ENSG00000279064.1	0.0
ENSG00000254920.1	0.0
ENSG00000231378.1	0.0
ENSG00000257323.1	0.0
ENSG00000257364.1	0.0309209707427
ENSG00000260286.2	0.0
ENSG00000117394.18	61.1494987602
ENSG00000226235.1	0.197678510908
ENSG00000261654.1	0.0199681791012
ENSG00000125084.10	0.0709782045556
ENSG00000264799.1	0.0
ENSG00000263834.1	2.72300244882
ENSG00000251615.3	2.3835700106
ENSG00000254227.1	0.0
ENSG00000259443.1	0.0
ENSG00000241537.1	0.0
ENSG00000030304.11	0.0628696829806
ENSG00000172288.7	0.0
ENSG00000270369.1	0.0
ENSG00000258678.1	0.0
ENSG00000233469.1	0.670594680115
ENSG00000238211.1	0.0
ENSG00000220256.3	0.0
ENSG00000212497.1	0.219283581505
ENSG00000280799.1	0.0
ENSG00000261840.2	0.687075821145
ENSG00000234769.7	0.786499458867
ENSG00000252705.1	0.0
ENSG00000199812.1	0.0
ENSG00000164266.9	402.682590214
ENSG00000261399.1	0.0
ENSG00000258467.1	0.0
ENSG00000241815.1	0.0
ENSG00000187135.7	0.0160631118173
ENSG00000206344.6	1.00522053017
ENSG00000274491.1	0.0
ENSG00000240877.3	0.241433438223
ENSG00000278126.1	1.5970096025
ENSG00000253713.1	0.0
ENSG00000278981.1	0.014763378866
ENSG00000214929.3	0.0
ENSG00000248548.1	0.0
ENSG00000168237.16	3.72847589795
ENSG00000009724.15	0.359849979906
ENSG00000237424.1	1.79097614676
ENSG00000228045.1	0.0
ENSG00000177519.3	0.0162487494113
ENSG00000263392.1	0.0
ENSG00000105048.15	1.0459150099
ENSG00000280106.1	0.848914713826
ENSG00000228360.1	0.0869160377603
ENSG00000228166.1	0.0
ENSG00000260414.1	0.0
ENSG00000198888.2	4150.88176338
ENSG00000143224.16	3.34637121722
ENSG00000280483.1	0.206050951587
ENSG00000242524.1	0.0
ENSG00000236878.1	0.144422419239
ENSG00000206047.2	0.0
ENSG00000231496.1	0.0
ENSG00000258743.4	0.0
ENSG00000049239.11	15.2525011227
ENSG00000089902.9	7.9274797904
ENSG00000178075.18	1.7343720486
ENSG00000227964.1	0.0308279153707
ENSG00000261733.1	0.0
ENSG00000223316.1	0.0
ENSG00000108443.12	3.9458207724
ENSG00000269921.1	0.0903663908661
ENSG00000272734.1	0.748494062132
ENSG00000106571.11	1.24955327584
ENSG00000263631.1	0.0
ENSG00000228316.1	0.0
ENSG00000229406.1	0.0
ENSG00000226824.5	1.93661534029
ENSG00000221523.1	0.0
ENSG00000152049.6	8.76905684072
ENSG00000230707.1	0.0
ENSG00000266563.1	0.510724580857
ENSG00000123364.4	0.0
ENSG00000225082.2	0.0
ENSG00000255153.1	1.24727753868
ENSG00000261663.1	1.81994241503
ENSG00000196227.9	1.71978802876
ENSG00000249996.1	0.255635405177
ENSG00000248842.1	0.0
ENSG00000230080.2	0.0198027426546
ENSG00000253829.1	1.48228901607
ENSG00000072694.17	5.1428361657
ENSG00000188186.9	28.2724043283
ENSG00000175309.13	5.93707295544
ENSG00000212211.2	0.0
ENSG00000275592.1	0.0
ENSG00000248935.1	0.0
ENSG00000150477.13	0.590727541622
ENSG00000231203.1	0.0330365036408
ENSG00000236489.1	0.319757998449
ENSG00000238731.1	0.0
ENSG00000011052.20	0.520025447518
ENSG00000236690.2	0.0
ENSG00000181649.5	21.4992052565
ENSG00000110395.4	3.18136199268
ENSG00000223922.1	0.117262029685
ENSG00000254425.1	0.0
ENSG00000276499.1	0.0
ENSG00000107018.7	0.0650687215538
ENSG00000248480.1	0.0
ENSG00000254174.1	1.0493521632
ENSG00000239679.3	0.0
ENSG00000228790.1	0.0
ENSG00000260799.1	0.0664865379251
ENSG00000128973.10	10.9920501482
ENSG00000100842.11	3.50000170592
ENSG00000234363.1	0.0
ENSGR0000167393.15	0.0
ENSG00000266246.1	0.0
ENSG00000223905.1	0.0
ENSG00000116285.11	59.9546247093
ENSG00000244756.1	0.0
ENSG00000167880.6	13.5836689107
ENSG00000265948.1	0.0
ENSG00000270930.1	0.0214366909274
ENSG00000279273.1	0.0
ENSG00000139656.6	0.203050209574
ENSG00000232140.1	0.0
ENSG00000254418.1	0.0
ENSG00000104998.3	9.77218550815
ENSG00000278530.3	0.559723987138
ENSG00000279952.1	0.0
ENSG00000230806.1	0.00902299372748
ENSG00000082068.7	3.10361501507
ENSG00000258064.1	0.0
ENSG00000186723.3	0.127590268954
ENSG00000137948.17	0.0
ENSG00000222805.1	0.0
ENSG00000165312.6	5.94084305148
ENSG00000235204.1	0.776036051431
ENSG00000136319.10	1.37180464543
ENSG00000249915.6	7.58375161455
ENSG00000232167.1	0.0
ENSG00000277073.1	0.0
ENSG00000244657.1	0.0
ENSG00000241231.1	0.0
ENSG00000255774.1	1.18521869673
ENSG00000181991.14	2.92346921676
ENSG00000226544.4	0.0
ENSG00000201920.1	0.0
ENSG00000079819.15	11.42729179
ENSG00000234460.1	0.370162328957
ENSG00000044524.9	8.95694903665
ENSG00000213753.9	5.88769134839
ENSG00000197927.11	2.33802786688
ENSG00000221725.1	0.0
ENSG00000251359.4	0.33942245621
ENSG00000254146.1	0.0
ENSG00000253346.1	0.0
ENSG00000211452.9	0.125689274588
ENSG00000143793.11	3.75617301068
ENSG00000134333.12	84.1262568865
ENSG00000275212.1	0.0
ENSG00000244544.2	0.0
ENSG00000277250.1	0.070093578839
ENSG00000143184.4	0.17484938101
ENSG00000266392.1	0.379395402922
ENSG00000261798.1	0.179863874128
ENSG00000114062.16	5.64130589296
ENSG00000119772.15	2.9270891918
ENSG00000213509.4	0.0
ENSG00000271821.1	0.554783219747
ENSG00000229642.1	0.0
ENSG00000138735.14	6.4162263783
ENSG00000251838.1	0.0
ENSG00000265727.2	0.0
ENSG00000275491.1	0.170120358606
ENSG00000252130.1	0.0
ENSG00000279013.1	0.165820983834
ENSG00000131845.13	2.61370423814
ENSG00000280186.1	0.0717775086609
ENSG00000259631.1	0.0
ENSG00000182220.12	62.0725088171
ENSG00000241757.3	0.0
ENSG00000253153.1	0.0496921213806
ENSG00000166896.6	4.07359579743
ENSG00000167676.3	3.12485155471
ENSG00000280007.1	0.0515632504854
ENSG00000232177.1	0.240825293542
ENSG00000275944.1	0.0124553988453
ENSG00000201683.1	0.0
ENSG00000185839.3	0.17320224916
ENSG00000233290.1	0.0
ENSG00000223608.1	0.0
ENSG00000231261.1	0.0
ENSG00000228696.7	0.135967255088
ENSG00000229456.1	0.0426819828287
ENSG00000281222.1	0.0
ENSG00000213187.3	0.0
ENSG00000207176.1	0.0
ENSG00000199077.2	0.0
ENSG00000102007.9	74.3594225319
ENSG00000242411.2	0.117550378938
ENSG00000118094.10	0.743648374615
ENSG00000270507.1	0.0
ENSG00000048162.18	4.67682383476
